Time,Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z,Label
12:10:25,1.12,0,0.86,-146.79,65.31,12.88,Descending stairs
12:10:25,1.25,-0.55,0.57,-177.45,81.48,2.8,Descending stairs
12:10:25,1.04,-1.31,-0.27,-123.76,63,-27.16,Descending stairs
12:10:25,0.74,-1.88,-1.28,55.16,57.54,-24.99,Descending stairs
12:10:25,0.74,-1.61,-1.16,81.06,-27.44,18.76,Descending stairs
12:10:25,1.04,-1.36,-0.51,-4.06,-166.95,87.57,Descending stairs
12:10:25,1.68,-0.69,1.45,-130.13,-171.08,112.21,Descending stairs
12:10:25,2.55,-1.14,2.1,-116.83,-62.44,75.25,Descending stairs
12:10:25,1.68,-1.53,-0.6,202.44,63.28,2.59,Descending stairs
12:10:25,1.66,-1.23,0.13,53.55,11.48,37.52,Descending stairs
12:10:25,1.28,-0.58,0.46,19.95,3.78,58.24,Descending stairs
12:10:25,1.14,0.5,-0.08,137.2,49.42,-11.27,Descending stairs
12:10:25,0.92,0.77,-0.6,57.54,92.33,-55.79,Descending stairs
12:10:25,1.05,0.65,-1,-86.38,82.32,-47.04,Descending stairs
12:10:25,1.33,0.33,-1.18,-138.6,-29.12,-16.45,Descending stairs
12:10:25,1.64,0.2,0.19,-83.72,-132.93,-38.92,Descending stairs
12:10:25,1.87,-0.8,0.87,-130.06,-30.38,-65.45,Descending stairs
12:10:25,1.43,-1.35,0.27,-29.19,-5.81,-29.33,Descending stairs
12:10:25,0.85,-0.78,-0.14,-44.59,-49.14,-12.18,Descending stairs
12:10:25,0.78,-0.75,-0.01,-40.25,-44.87,-11.13,Descending stairs
12:10:25,0.73,-0.65,0.08,-52.64,-43.82,-20.37,Descending stairs
12:10:25,0.71,-0.67,0.09,-46.06,-40.39,-19.11,Descending stairs
12:10:25,0.68,-0.55,0.1,-39.27,-40.81,-23.31,Descending stairs
12:10:25,0.65,-0.53,0.13,-32.62,-42.7,-25.83,Descending stairs
12:10:25,0.65,-0.51,0.17,-23.03,-41.02,-27.23,Descending stairs
12:10:25,0.65,-0.4,0.2,-19.04,-35.49,-29.96,Descending stairs
12:10:25,0.73,-0.33,0.18,-18.34,-30.45,-31.64,Descending stairs
12:10:25,0.69,-0.35,0.16,-16.94,-32.83,-36.47,Descending stairs
12:10:25,0.68,-0.57,0.22,-7.7,-28.63,-38.92,Descending stairs
12:10:25,0.69,-0.65,0.17,-3.43,-28,-32.55,Descending stairs
12:10:25,0.71,-0.65,0.13,5.81,-31.15,-25.27,Descending stairs
12:10:25,0.72,-0.64,0.17,7.98,-29.61,-20.51,Descending stairs
12:10:25,0.71,-0.58,0.19,5.74,-25.06,-15.82,Descending stairs
12:10:25,0.73,-0.54,0.18,5.18,-21.35,-13.3,Descending stairs
12:10:25,0.75,-0.51,0.18,5.74,-15.96,-10.85,Descending stairs
12:10:25,0.8,-0.47,0.16,5.25,-6.16,-7.07,Descending stairs
12:10:25,0.8,-0.46,0.11,2.52,2.45,-3.57,Descending stairs
12:10:25,0.76,-0.52,0.11,-4.48,5.25,1.82,Descending stairs
12:10:25,0.75,-0.6,0.19,-12.53,5.53,7.49,Descending stairs
12:10:25,0.58,-0.37,0.12,16.94,40.39,21.84,Descending stairs
12:10:25,0.52,-0.29,0.04,19.74,41.93,20.86,Descending stairs
12:10:25,0.46,-0.23,0.02,23.17,45.36,19.18,Descending stairs
12:10:25,0.45,-0.2,0.08,10.5,48.09,21.7,Descending stairs
12:10:25,0.5,-0.28,0.15,-7.63,46.13,29.4,Descending stairs
12:10:25,0.57,-0.31,0.21,5.25,47.74,31.99,Descending stairs
12:10:25,0.62,-0.23,0.23,23.59,63.14,23.94,Descending stairs
12:10:25,0.59,-0.19,0.16,11.48,84.91,17.85,Descending stairs
12:10:25,0.5,-0.18,0,-13.44,88.41,15.96,Descending stairs
12:10:25,0.48,-0.17,-0.06,-33.95,70.63,16.52,Descending stairs
12:10:25,0.65,-0.2,-0.05,-13.93,48.72,8.75,Descending stairs
12:10:25,0.69,-0.23,-0.05,-11.13,53.2,-0.28,Descending stairs
12:10:25,0.65,-0.31,-0.09,-29.61,42.84,-1.89,Descending stairs
12:10:25,0.66,-0.45,-0.04,-52.08,17.29,6.86,Descending stairs
12:10:25,0.75,-0.6,0.21,-85.26,15.89,22.33,Descending stairs
12:10:25,0.73,-0.76,0.18,-103.18,27.51,32.69,Descending stairs
12:10:25,0.62,-0.88,0.13,-64.33,16.17,26.53,Descending stairs
12:10:25,0.59,-0.86,0.25,-31.78,9.8,19.46,Descending stairs
12:10:25,0.56,-0.89,0.25,-20.79,12.67,17.64,Descending stairs
12:10:25,0.52,-0.89,0.12,10.36,15.05,17.78,Descending stairs
12:10:25,0.78,-0.83,0.15,28.91,11.48,41.02,Descending stairs
12:10:25,0.96,-0.74,0.29,10.22,17.22,57.96,Descending stairs
12:10:25,1.16,-0.72,0.38,2.17,26.39,70.84,Descending stairs
12:10:25,1.33,-0.68,0.53,-7.07,40.81,91.35,Descending stairs
12:10:25,1.53,-0.61,0.55,-30.45,54.39,102.27,Descending stairs
12:10:25,1.77,-0.71,0.49,-70.21,67.27,102.2,Descending stairs
12:10:25,1.92,-0.95,0.36,-52.64,75.39,91.21,Descending stairs
12:10:25,1.96,-1.23,0.31,-49.28,69.16,82.32,Descending stairs
12:10:25,1.92,-1.56,0.33,-40.88,59.01,81.48,Descending stairs
12:10:25,1.64,-1.71,0.27,-14.21,48.86,87.78,Descending stairs
12:10:25,1.2,-1.15,0.16,22.89,44.1,75.32,Descending stairs
12:10:25,0.93,-0.69,0.09,36.12,26.11,47.67,Descending stairs
12:10:25,0.82,-0.6,0.15,42.14,20.93,40.39,Descending stairs
12:10:25,0.77,-0.52,0.14,40.04,15.33,32.41,Descending stairs
12:10:25,0.8,-0.52,0.15,32.48,7.7,29.4,Descending stairs
12:10:37,1.03,-0.17,0.52,-7.14,-62.65,-67.69,Descending stairs
12:10:37,0.93,-0.65,0.39,0.84,-46.06,-67.9,Descending stairs
12:10:37,0.92,-0.83,0.4,23.87,-44.94,-64.05,Descending stairs
12:10:37,0.92,-0.93,0.51,53.69,-34.37,-61.25,Descending stairs
12:10:37,0.89,-0.91,0.55,60.27,-31.08,-55.79,Descending stairs
12:10:37,0.88,-0.9,0.54,48.09,-30.31,-44.17,Descending stairs
12:10:37,0.83,-0.71,0.25,-8.19,0.14,22.33,Descending stairs
12:10:37,0.84,-0.62,0.18,-21.91,10.22,31.01,Descending stairs
12:10:37,0.82,-0.49,0.13,-24.29,9.66,37.17,Descending stairs
12:10:37,0.81,-0.36,0.14,-24.78,4.9,35.7,Descending stairs
12:10:37,0.78,-0.31,0.2,-22.33,2.03,35,Descending stairs
12:10:37,0.72,-0.29,0.22,-21.98,4.55,32.48,Descending stairs
12:10:37,0.65,-0.26,0.24,-17.85,11.55,27.58,Descending stairs
12:10:37,0.52,-0.26,0.18,-18.97,27.3,15.12,Descending stairs
12:10:37,0.46,-0.32,0.12,-17.64,38.92,2.38,Descending stairs
12:10:37,0.39,-0.38,0.06,-24.43,31.01,1.96,Descending stairs
12:10:37,0.43,-0.39,0.21,-32.2,4.2,-5.04,Descending stairs
12:10:37,0.48,-0.43,0.24,-19.95,-3.78,-4.69,Descending stairs
12:10:37,0.46,-0.55,0.14,1.12,-3.29,-6.86,Descending stairs
12:10:37,0.41,-0.55,0,33.39,-11.13,-10.36,Descending stairs
12:10:37,0.39,-0.54,-0.11,44.31,-24.43,-11.13,Descending stairs
12:10:37,0.37,-0.49,-0.18,37.38,-43.54,-5.32,Descending stairs
12:10:37,0.42,-0.38,-0.06,19.53,-58.87,-7,Descending stairs
12:10:37,0.48,-0.31,0.09,14.98,-66.57,-9.8,Descending stairs
12:10:37,0.43,-0.35,0.16,31.22,-71.4,-19.81,Descending stairs
12:10:37,0.4,-0.56,0.11,42.84,-76.02,-21.7,Descending stairs
12:10:37,0.38,-0.61,-0.01,71.4,-93.87,-7.35,Descending stairs
12:10:37,0.41,-0.57,-0.08,78.96,-100.03,-1.96,Descending stairs
12:10:37,0.53,-0.51,-0.1,75.95,-104.86,11.97,Descending stairs
12:10:37,0.68,-0.41,-0.06,75.18,-107.73,20.58,Descending stairs
12:10:37,0.81,-0.27,0.05,73.64,-110.95,22.19,Descending stairs
12:10:37,0.96,-0.11,0.28,63.42,-110.25,18.2,Descending stairs
12:10:37,1.17,-0.05,0.51,37.59,-98.98,13.58,Descending stairs
12:10:37,1.43,-0.15,0.59,14.35,-90.16,7.63,Descending stairs
12:10:37,1.63,-0.41,0.58,-9.17,-70.28,0.56,Descending stairs
12:10:37,1.64,-0.87,0.45,-29.61,-34.16,1.47,Descending stairs
12:10:37,1.48,-1.1,0.13,-14.42,-11.06,10.92,Descending stairs
12:10:37,1.41,-0.69,0.05,31.43,-53.13,36.19,Descending stairs
12:10:37,1.84,-0.02,0.79,-16.87,-45.71,32.06,Descending stairs
12:10:37,2.33,0.07,1.45,-65.59,24.85,10.01,Descending stairs
12:10:37,2.56,-0.38,0.93,-45.29,61.67,-3.15,Descending stairs
12:10:37,2.57,-0.78,0.02,-18.27,98.91,-8.89,Descending stairs
12:10:37,1.91,-0.81,-0.36,-30.52,100.52,-26.32,Descending stairs
12:10:37,1.03,-0.9,-0.33,-22.26,80.92,-26.04,Descending stairs
12:10:37,0.48,-0.71,-0.27,-3.71,48.16,-14.35,Descending stairs
12:10:37,0.39,-0.52,-0.32,26.46,30.38,-10.36,Descending stairs
12:10:37,0.49,-0.48,-0.51,38.99,14.7,-3.57,Descending stairs
12:10:37,1.27,-0.06,0.45,-52.64,-44.24,-13.02,Descending stairs
12:10:37,1.23,-0.02,0.23,-56.7,-20.23,-22.61,Descending stairs
12:10:37,1.21,0.04,-0.02,-68.74,-9.87,-29.12,Descending stairs
12:10:37,1.04,-0.07,-0.16,-78.82,-9.17,-39.2,Descending stairs
12:10:37,0.85,-0.31,-0.07,-67.34,-15.96,-49.84,Descending stairs
12:10:37,0.76,-0.52,0.11,-57.26,-11.76,-48.37,Descending stairs
12:10:37,0.7,-0.63,0.12,-49.21,-5.11,-42,Descending stairs
12:10:37,0.68,-0.62,0.09,-47.18,-2.31,-36.68,Descending stairs
12:10:37,0.69,-0.61,0.09,-45.15,0.21,-29.4,Descending stairs
12:10:37,0.69,-0.57,0.09,-46.83,2.45,-23.87,Descending stairs
12:10:37,0.65,-0.56,0.07,-32.83,0.49,-15.61,Descending stairs
12:10:37,0.66,-0.59,0.05,-20.23,-3.22,-13.51,Descending stairs
12:10:37,0.7,-0.6,0.05,-4.2,-8.96,-11.69,Descending stairs
12:10:37,0.77,-0.6,0.1,2.17,-13.58,-8.82,Descending stairs
12:10:37,0.86,-0.57,0.18,-1.33,-9.24,-6.58,Descending stairs
12:10:37,0.89,-0.5,0.2,-2.17,-1.05,-5.88,Descending stairs
12:10:37,0.91,-0.45,0.17,-4.76,8.33,-6.72,Descending stairs
12:10:37,0.91,-0.45,0.13,-7.14,13.3,-8.12,Descending stairs
12:10:37,0.9,-0.47,0.14,-12.04,18.41,-9.52,Descending stairs
12:10:37,0.87,-0.49,0.15,-13.86,23.1,-10.36,Descending stairs
12:10:37,0.79,-0.51,0.13,-14.98,32.27,-11.34,Descending stairs
12:10:37,0.71,-0.54,0.09,-8.47,33.74,-11.55,Descending stairs
12:10:37,0.61,-0.53,0.02,5.25,27.79,-12.04,Descending stairs
12:10:37,0.52,-0.48,0.03,8.82,25.55,-12.32,Descending stairs
12:10:37,0.43,-0.46,0.04,5.88,25.41,-10.99,Descending stairs
12:10:37,0.34,-0.43,0,8.61,21.14,-9.31,Descending stairs
12:10:37,0.28,-0.41,-0.06,18.97,10.71,-6.58,Descending stairs
12:10:37,0.27,-0.37,-0.1,32.34,-0.21,-6.44,Descending stairs
12:10:37,0.35,-0.34,-0.08,37.45,-5.39,-14.56,Descending stairs
12:10:37,0.55,-0.39,-0.02,34.3,-6.93,-19.67,Descending stairs
12:10:37,0.69,-0.43,0.01,43.26,-19.04,-30.03,Descending stairs
12:10:37,0.65,-0.33,-0.06,48.16,-17.78,-36.12,Descending stairs
12:10:37,0.59,-0.27,-0.14,44.38,-19.53,-39.76,Descending stairs
12:10:37,0.52,-0.23,-0.18,34.65,-26.18,-42.14,Descending stairs
12:10:37,0.58,-0.3,-0.13,30.66,-30.87,-49.42,Descending stairs
12:10:37,0.82,-0.47,-0.03,27.23,-34.86,-51.87,Descending stairs
12:10:37,1.02,-0.63,0.11,0.35,-33.88,-54.39,Descending stairs
12:10:37,1.1,-0.82,0.22,12.39,-25.41,-56.7,Descending stairs
12:10:37,1.02,-0.94,0.28,21.21,-21.49,-57.19,Descending stairs
12:10:37,0.87,-0.92,0.36,32.62,-17.01,-57.05,Descending stairs
12:10:37,0.75,-0.49,0.29,25.62,43.47,-35.14,Descending stairs
12:10:37,0.69,-0.55,0.34,22.47,59.57,-21.7,Descending stairs
12:10:37,0.61,-0.7,0.2,21.7,53.48,-3.15,Descending stairs
12:10:37,0.74,-0.96,0.22,34.79,55.44,21.7,Descending stairs
12:10:37,0.89,-1.14,0.41,43.89,65.38,45.99,Descending stairs
12:10:37,1.04,-1.11,0.76,8.96,79.94,87.57,Descending stairs
12:10:37,1.1,-0.95,0.67,37.66,103.39,97.16,Descending stairs
12:10:37,1.08,-0.68,0.37,81.97,110.53,116.41,Descending stairs
12:10:37,1.06,-0.61,0.04,94.71,106.96,133.49,Descending stairs
12:10:37,1.34,-0.81,-0.2,111.16,87.15,158.13,Descending stairs
12:10:37,2.02,-1.04,-0.24,111.23,80.43,200.48,Descending stairs
12:10:37,2.52,-1.21,-0.26,81.83,92.4,206.43,Descending stairs
12:10:37,2.8,-1.32,-0.34,32.34,99.4,194.18,Descending stairs
12:10:37,2.47,-1.2,-0.52,-11.34,54.11,146.44,Descending stairs
12:10:37,1.81,-1.12,-0.58,14.7,2.17,119.56,Descending stairs
12:10:37,1.23,-0.92,-0.49,46.41,-36.26,125.02,Descending stairs
12:10:37,0.87,-0.71,-0.19,-4.55,-61.04,140.21,Descending stairs
12:10:37,0.98,-0.97,0.48,-128.45,-28.21,163.31,Descending stairs
12:10:37,0.86,-1.63,0.12,-85.19,-52.5,160.51,Descending stairs
12:10:37,0.86,-2.04,0.48,145.32,-144.2,145.95,Descending stairs
12:10:37,0.79,-0.74,-0.13,355.39,-107.17,113.19,Descending stairs
12:10:37,0.71,-0.5,-0.24,375.48,-110.81,104.65,Descending stairs
12:10:37,0.67,-0.33,-0.33,378.49,-102.48,95.62,Descending stairs
12:10:37,0.68,-0.17,-0.36,375.13,-89.32,82.18,Descending stairs
12:10:37,0.73,-0.07,-0.4,330.68,-75.81,76.65,Descending stairs
12:10:37,0.8,-0.13,-0.5,286.72,-72.59,95.83,Descending stairs
12:10:37,0.82,-0.1,-0.63,241.71,-83.86,110.32,Descending stairs
12:10:37,0.79,-0.07,-0.61,219.03,-114.03,112.98,Descending stairs
12:10:37,0.63,0.02,-0.41,191.66,-130.55,103.46,Descending stairs
12:10:37,0.7,-0.08,-0.39,175.35,-128.17,94.5,Descending stairs
12:10:37,0.79,-0.16,-0.4,225.12,-130.41,77.63,Descending stairs
12:10:37,0.86,-0.1,-0.32,243.11,-121.94,62.09,Descending stairs
12:10:37,0.94,-0.01,-0.38,226.1,-112.35,48.37,Descending stairs
12:10:37,0.99,0.05,-0.37,183.89,-108.08,34.93,Descending stairs
12:10:37,1.07,0.12,-0.23,132.58,-108.92,24.36,Descending stairs
12:10:37,1.1,0.18,-0.03,112.56,-111.72,17.01,Descending stairs
12:10:37,1.08,0.18,0.2,96.67,-109.06,9.1,Descending stairs
12:10:37,0.96,0.11,0.28,77.35,-107.66,4.97,Descending stairs
12:10:37,0.84,0.06,0.37,56.14,-108.99,-6.16,Descending stairs
12:10:37,0.84,0,0.53,47.25,-108.01,-18.97,Descending stairs
12:10:37,1.01,-0.64,0.53,180.53,-39.9,-41.65,Descending stairs
12:10:37,1.03,-0.58,0.53,180.32,-42.77,-37.31,Descending stairs
12:10:37,0.98,-0.38,0.55,173.46,-40.67,-24.36,Descending stairs
12:10:37,0.75,-0.5,0.67,158.62,-37.73,-7.91,Descending stairs
12:10:37,0.56,-0.54,0.71,134.75,-44.03,12.46,Descending stairs
12:10:37,0.68,-0.49,0.66,79.73,-46.48,28.49,Descending stairs
12:10:37,0.9,-0.44,0.51,25.62,-6.93,46.62,Descending stairs
12:10:37,0.95,-0.37,0.34,-20.3,4.13,66.08,Descending stairs
12:10:37,0.83,-0.36,0.32,-58.45,22.89,97.23,Descending stairs
12:10:37,0.61,-0.36,0.47,-84.07,38.92,104.86,Descending stairs
12:10:37,0.33,-0.82,1,-85.26,23.8,88.55,Descending stairs
12:10:37,0.13,-1.12,0.77,-65.38,13.72,75.04,Descending stairs
12:10:37,0.06,-1.18,0.25,-1.89,-24.01,59.99,Descending stairs
12:10:37,0.2,-1.07,-0.08,22.54,-60.69,45.92,Descending stairs
12:10:37,0.46,-0.91,-0.32,29.12,-88.9,34.37,Descending stairs
12:10:37,0.67,-0.79,-0.36,44.8,-105.7,34.3,Descending stairs
12:10:37,0.86,-0.64,-0.17,53.9,-112.7,45.29,Descending stairs
12:10:37,1.03,-0.43,0.14,42.98,-129.29,50.75,Descending stairs
12:10:37,1.23,-0.4,1.02,49.35,-151.48,32.34,Descending stairs
12:10:37,1.46,-1.2,1.42,148.05,-97.23,-6.79,Descending stairs
12:10:37,1.39,-1.51,0.21,151.9,-76.09,32.13,Descending stairs
12:10:37,1.83,-1.31,0.53,148.89,-75.39,60.34,Descending stairs
12:10:37,1.98,0.09,0.65,178.15,-46.41,38.99,Descending stairs
12:10:37,1.46,0.93,0.39,114.8,-16.24,-5.18,Descending stairs
12:10:37,1.01,1.08,0.17,28.49,4.06,-53.2,Descending stairs
12:10:37,0.76,0.94,0.07,-40.53,48.93,-83.3,Descending stairs
12:10:37,0.46,0.44,-0.32,-109.48,42.91,-61.81,Descending stairs
12:10:37,0.63,0.1,-0.54,-131.25,36.05,-46.55,Descending stairs
12:10:37,0.94,-0.27,-0.71,-73.78,21.77,-62.16,Descending stairs
12:10:37,1.26,-0.6,-0.71,35.91,-15.75,-63.84,Descending stairs
12:10:37,1.36,-0.92,-0.58,72.38,-112,-26.88,Descending stairs
12:10:37,1.07,-0.95,-0.54,75.74,-153.79,-15.75,Descending stairs
12:10:37,0.76,-0.93,-0.43,71.89,-176.89,-16.66,Descending stairs
12:10:37,0.6,-0.94,-0.22,65.17,-175.14,-8.05,Descending stairs
12:10:37,0.56,-0.83,0.12,25.69,-143.57,-6.09,Descending stairs
12:10:37,0.64,-0.74,0.48,-7.35,-93.52,-18.06,Descending stairs
12:10:37,0.82,-0.86,0.3,68.95,-95.48,-11.2,Descending stairs
12:10:37,0.95,-0.42,0.2,115.15,-88.34,-14.14,Descending stairs
12:10:37,0.92,-0.21,-0.08,87.29,-79.8,-14.98,Descending stairs
12:10:37,0.94,-0.1,-0.21,42.84,-79.31,-5.53,Descending stairs
12:10:37,1.02,-0.1,0.07,-28.14,-48.86,-44.38,Descending stairs
12:10:37,0.94,-0.24,-0.05,-35.42,-47.18,-44.03,Descending stairs
12:10:37,0.85,-0.32,-0.03,-36.82,-48.79,-43.61,Descending stairs
12:10:37,0.8,-0.5,0.05,-37.66,-50.54,-41.44,Descending stairs
12:10:37,0.75,-0.45,0.12,-33.81,-51.24,-41.93,Descending stairs
12:10:37,0.73,-0.54,0.14,-29.4,-49.21,-41.79,Descending stairs
12:10:37,0.78,-0.64,0.18,-26.6,-44.59,-38.36,Descending stairs
12:10:37,0.85,-0.72,0.25,-26.74,-33.53,-33.74,Descending stairs
12:10:37,0.87,-0.77,0.25,-20.16,-27.3,-31.64,Descending stairs
12:10:37,0.81,-0.75,0.21,-8.96,-22.89,-24.92,Descending stairs
12:10:37,0.83,-0.56,0.05,18.55,-25.27,-17.57,Descending stairs
12:10:37,0.88,-0.5,-0.06,30.87,-35.56,-17.08,Descending stairs
12:10:37,0.9,-0.48,-0.06,44.17,-43.19,-16.94,Descending stairs
12:10:37,0.93,-0.45,0.01,51.03,-45.36,-16.38,Descending stairs
12:10:37,0.96,-0.43,0.03,44.8,-44.1,-14.56,Descending stairs
12:10:37,0.95,-0.42,0,36.33,-44.1,-14.56,Descending stairs
12:10:37,0.94,-0.43,0,28.63,-44.59,-15.4,Descending stairs
12:10:37,0.92,-0.4,0,16.94,-42.21,-16.17,Descending stairs
12:10:37,0.88,-0.38,-0.04,5.53,-38.99,-17.78,Descending stairs
12:10:37,0.84,-0.38,-0.09,-1.19,-38.71,-20.3,Descending stairs
12:10:37,0.81,-0.36,-0.07,3.5,-41.51,-23.45,Descending stairs
12:10:37,0.84,-0.34,-0.01,7.84,-41.44,-25.69,Descending stairs
12:10:37,0.87,-0.33,0.05,9.59,-39.69,-30.73,Descending stairs
12:10:37,0.89,-0.43,0.06,10.43,-37.17,-33.81,Descending stairs
12:10:37,0.9,-0.51,0.04,9.59,-35.56,-35.84,Descending stairs
12:10:37,0.88,-0.57,0.01,10.36,-33.74,-35.28,Descending stairs
12:10:37,0.79,-0.58,-0.04,15.05,-32.97,-35,Descending stairs
12:10:37,0.78,-0.58,-0.08,21.63,-31.99,-35.49,Descending stairs
12:10:37,0.77,-0.56,-0.13,24.78,-32.62,-34.23,Descending stairs
12:10:37,0.77,-0.5,-0.17,31.85,-35.14,-31.22,Descending stairs
12:10:37,0.86,-0.35,-0.12,36.89,-36.96,-28.28,Descending stairs
12:10:37,0.93,-0.28,-0.04,35.35,-32.9,-26.88,Descending stairs
12:10:37,0.95,-0.26,0,25.06,-24.43,-27.09,Descending stairs
12:10:37,0.96,-0.3,-0.06,17.5,-13.72,-27.02,Descending stairs
12:10:37,0.97,-0.28,-0.14,9.73,-7.98,-25.62,Descending stairs
12:10:37,0.98,-0.22,-0.12,1.61,-5.46,-22.89,Descending stairs
12:10:37,1.02,-0.16,0.03,-5.6,-0.21,-20.16,Descending stairs
12:10:37,1.08,-0.13,0.14,-15.68,9.52,-17.43,Descending stairs
12:10:37,1.11,-0.18,0.13,-28.14,20.16,-14.91,Descending stairs
12:10:37,1.11,-0.3,0.09,-38.01,27.3,-13.37,Descending stairs
12:10:37,0.77,-0.92,0,-2.66,48.44,1.75,Descending stairs
12:10:37,0.82,-0.95,-0.01,9.38,45.57,8.26,Descending stairs
12:10:37,0.9,-0.86,0.12,11.9,44.59,15.12,Descending stairs
12:10:37,0.94,-0.83,0.17,18.27,55.02,19.18,Descending stairs
12:10:37,0.76,-0.92,0.1,34.65,66.85,26.04,Descending stairs
12:10:37,0.92,-1.03,0.03,59.85,74.55,40.95,Descending stairs
12:10:37,1.01,-1.05,0.02,76.23,73.85,59.15,Descending stairs
12:10:37,1.11,-0.98,0.07,91.21,73.92,74.62,Descending stairs
12:10:37,1.26,-0.82,0.23,116.06,85.54,86.73,Descending stairs
12:10:37,1.38,-0.71,0.32,129.92,97.86,96.88,Descending stairs
12:10:37,1.47,-0.44,0.24,135.73,114.45,104.37,Descending stairs
12:10:37,1.43,-0.31,0.11,116.06,128.45,106.26,Descending stairs
12:10:37,1.33,-0.24,-0.04,87.78,136.29,112.35,Descending stairs
12:10:37,1.21,-0.3,-0.2,63.77,132.37,120.47,Descending stairs
12:10:37,1.22,-0.26,-0.22,35.63,118.86,127.4,Descending stairs
12:10:37,1.25,-0.15,-0.21,6.3,100.66,127.89,Descending stairs
12:10:37,1.28,-0.21,-0.2,-11.13,76.09,132.51,Descending stairs
12:10:37,1.24,-0.32,-0.15,-11.83,53.9,136.64,Descending stairs
12:10:37,1.15,-0.52,-0.16,-0.84,36.89,127.89,Descending stairs
12:10:37,1.14,-0.63,-0.09,14.84,25.27,132.3,Descending stairs
12:10:37,0.98,-0.72,-0.09,60.41,-6.79,129.29,Descending stairs
12:10:37,0.95,-0.75,0,86.87,-19.46,133.77,Descending stairs
12:10:37,0.94,-0.63,0.04,92.33,-26.04,133.77,Descending stairs
12:10:37,0.86,-0.52,-0.04,98.21,-51.94,114.24,Descending stairs
12:10:37,0.8,-0.53,-0.08,108.78,-51.59,99.05,Descending stairs
12:10:37,0.77,-0.62,-0.21,136.64,-66.85,93.94,Descending stairs
12:10:37,0.77,-0.65,-0.42,197.12,-88.69,89.04,Descending stairs
12:10:37,0.82,-0.59,-0.31,211.26,-96.25,94.85,Descending stairs
12:10:37,0.82,-0.61,-0.11,158.62,-86.87,111.09,Descending stairs
12:10:37,0.8,-0.58,0,102.97,-70.63,112.56,Descending stairs
12:10:37,0.9,-0.32,-0.09,145.88,-77.63,96.11,Descending stairs
12:10:37,0.92,-0.18,-0.09,154.21,-77.56,89.53,Descending stairs
12:10:37,0.92,-0.16,-0.15,155.68,-82.25,85.54,Descending stairs
12:10:37,0.91,-0.14,-0.17,154.07,-90.51,81.27,Descending stairs
12:10:37,0.94,-0.12,-0.14,150.57,-98.91,74.34,Descending stairs
12:10:37,0.93,-0.14,-0.11,146.65,-105.21,71.12,Descending stairs
12:10:37,0.89,-0.1,-0.08,137.13,-105.91,66.29,Descending stairs
12:10:37,0.86,-0.04,-0.08,122.71,-106.68,57.4,Descending stairs
12:10:37,0.87,-0.01,-0.05,111.02,-104.51,51.73,Descending stairs
12:10:37,0.86,0.04,-0.07,106.68,-99.26,44.45,Descending stairs
12:10:37,0.84,-0.31,0.28,23.73,-67.97,1.12,Descending stairs
12:10:37,0.86,-0.39,0.37,34.23,-64.75,-2.87,Descending stairs
12:10:37,0.85,-0.43,0.43,46.97,-52.08,-4.2,Descending stairs
12:10:37,0.81,-0.38,0.46,52.22,-34.79,-4.13,Descending stairs
12:10:37,0.7,-0.23,0.33,44.1,-18.9,-3.92,Descending stairs
12:10:37,0.6,-0.1,0.18,5.39,-17.71,-7.21,Descending stairs
12:10:37,0.58,-0.03,0.12,-7.21,-19.53,-11.97,Descending stairs
12:10:37,0.62,0.01,0.12,-29.19,-15.75,-19.39,Descending stairs
12:10:37,0.66,0.02,0.1,-51.17,-4.13,-25.34,Descending stairs
12:10:37,0.65,0,0.05,-73.22,8.82,-27.3,Descending stairs
12:10:37,0.55,-0.06,-0.08,-99.33,21.35,-24.99,Descending stairs
12:10:37,0.42,-0.11,-0.09,-92.89,20.72,-23.31,Descending stairs
12:10:37,0.22,-0.13,-0.02,-89.81,13.44,-24.85,Descending stairs
12:10:37,0.1,-0.33,0.02,-91.77,2.59,-28.28,Descending stairs
12:10:37,0.04,-0.61,0.03,-73.29,-13.44,-18.69,Descending stairs
12:10:37,0.03,-0.97,0.13,-48.93,-35.28,-2.38,Descending stairs
12:10:37,0.1,-1.05,0.3,-48.79,-49.56,-0.98,Descending stairs
12:10:37,0.33,-1.34,0.32,-39.2,-58.38,-7.77,Descending stairs
12:10:37,0.54,-1.37,0.19,18.76,-55.58,-19.25,Descending stairs
12:10:37,0.53,-1.14,0.04,69.72,-52.01,-7.28,Descending stairs
12:10:37,0.56,-0.66,-0.15,94.29,-40.18,11.83,Descending stairs
12:10:37,0.61,-0.43,-0.18,87.5,-39.69,7.84,Descending stairs
12:10:37,0.71,-0.33,-0.16,67.62,-47.25,2.45,Descending stairs
12:10:37,0.85,-0.31,-0.08,48.44,-63.14,0.42,Descending stairs
12:10:37,1.02,-0.34,0.05,31.5,-86.24,5.11,Descending stairs
12:10:37,1.2,-0.42,0.38,15.68,-112.21,11.62,Descending stairs
12:10:37,1.28,-0.62,0.9,20.72,-110.46,1.05,Descending stairs
12:10:37,1.14,-0.89,0.99,36.47,-67.69,-0.84,Descending stairs
12:10:37,0.83,-0.86,0.37,28.91,-37.52,4.27,Descending stairs
12:10:37,0.56,-0.76,-0.03,35.84,-36.54,10.15,Descending stairs
